16,24,21,1,0
24,21,12,3,0
21,12,13,38,0
8,7,15,2,1
7,15,6,2,1
15,6,16,2,1
6,16,9,2,1
16,17,7,0,1
17,7,8,3,1
7,8,6,0,1
8,6,9,0,1
17,21,12,1,0
12,13,23,663,0
17,13,6,1,0
13,6,7,914,0
6,7,8,1,0
9,15,8,2,1
15,8,6,0,1
8,6,7,0,1
6,7,16,0,1
17,8,16,0,1
8,16,7,0,1
16,7,9,0,1
7,9,24,0,1
5,6,7,1,0
6,7,15,1,0
7,15,12,1,0
15,12,13,1,0
10,9,7,1,0
9,7,6,1,0
7,6,13,1,0
15,6,9,0,1
25,17,16,1,0
17,16,24,1,0
16,24,13,1,0
9,15,16,0,1
15,16,17,0,1
16,17,24,0,1
17,13,23,1,0
13,23,21,1,0
23,21,22,18,0
10,9,8,0,1
9,8,7,0,1
8,7,16,0,1
7,16,6,0,1
16,6,24,0,1
9,16,8,1,0
16,8,17,1,0
8,17,7,1,0
17,7,6,1,0
17,7,16,0,1
17,16,8,0,1
16,8,6,0,1
7,8,9,1,0
8,9,6,1,0
9,6,15,1,0
6,15,13,1,0
8,9,7,0,1
9,7,16,0,1
7,16,15,0,1
16,15,14,0,1
18,17,25,1,0
17,25,24,1,0
25,24,13,1,0
9,8,17,0,1
8,17,16,0,1
24,13,23,1,0
17,16,15,0,1
16,15,7,0,1
15,7,6,0,1
24,15,16,0,1
15,16,7,0,1
16,7,6,0,1
7,6,8,0,1
6,8,9,0,1
17,16,18,0,1
18,16,7,0,1
16,7,8,0,1
7,8,17,0,1
8,17,9,0,1
17,16,7,0,1
15,16,6,0,1
16,6,7,0,1
18,19,20,0,1
19,20,17,3,1
20,17,16,2,1
8,7,6,0,1
7,6,16,0,1
6,16,15,0,1
7,8,18,0,1
8,18,17,0,1
18,17,16,0,1
17,16,9,0,1
7,6,15,1,0
6,15,12,1,0
15,12,24,1,0
16,15,24,0,1
9,6,7,0,1
7,16,10,0,1
6,14,15,1,0
14,15,7,1,0
15,7,16,1,0
7,16,8,1,0
16,8,9,1,0
8,9,13,1,0
9,13,24,1,0
9,19,18,0,1
19,18,16,0,1
18,16,17,0,1
16,17,20,0,1
16,7,15,1,0
15,6,13,1,0
9,8,6,0,1
12,6,7,1,0
7,8,16,1,0
8,16,9,1,0
8,6,16,0,1
8,7,9,0,1
7,9,16,0,1
9,16,17,0,1
16,17,15,0,1
17,15,14,0,1
15,24,6,0,1
24,6,7,0,1
15,6,5,0,1
6,8,7,0,1
7,9,17,0,1
9,17,15,0,1
17,15,16,0,1
17,25,16,1,0
25,16,24,1,0
6,8,16,0,1
7,6,14,0,1
6,14,24,0,1
14,24,9,0,1
9,25,8,1,0
25,8,7,1,0
7,16,24,1,0
9,15,14,1,0
15,14,13,1,0
14,13,12,1,0
13,23,22,1,0
23,22,12,1,0
22,12,21,152,0
12,21,22,1,0
21,22,13,1,0
22,13,23,1,0
13,12,23,1,0
12,23,22,1,0
23,22,21,1,0
9,14,13,1,0
14,13,24,1,0
13,24,23,1,0
13,21,22,1,0
21,22,23,1,0
22,23,12,1,0
13,22,23,1,0
22,23,21,1,0
23,21,12,1,0
12,13,22,1,0
8,7,17,0,1
7,17,15,0,1
14,12,13,1,0
9,7,8,0,1
8,16,17,0,1
21,22,12,1,0
22,12,23,1,0
20,18,19,0,1
18,19,17,0,1
19,17,16,0,1
17,16,25,0,1
21,13,22,1,0
7,6,17,0,1
6,17,16,0,1
17,16,10,0,1
23,12,13,1,0
13,22,21,1,0
8,9,12,1,0
9,12,13,1,0
8,16,15,0,1
15,14,6,0,1
17,16,19,0,1
16,19,20,0,1
13,21,12,1,0
21,12,23,1,0
6,9,7,0,1
7,8,15,0,1
8,15,14,0,1
15,14,16,0,1
7,8,5,0,1
8,5,17,0,1
5,17,18,0,1
17,18,9,0,1
7,16,9,0,1
7,15,9,0,1
15,9,20,0,1
15,16,8,1,0
14,16,18,0,1
16,18,17,0,1
18,17,24,0,1
17,24,25,0,1
8,9,17,0,1
