57,60,58,0,1
60,58,59,0,1
58,59,51,0,1
59,51,61,0,1
2,8,5,0,1
8,5,12,0,1
5,12,4,0,1
5,7,16,0,1
7,16,8,0,1
16,8,13,0,1
8,13,14,0,1
7,25,86,0,1
25,86,99,0,1
86,99,100,0,1
99,100,102,0,1
1,9,3,0,1
9,3,10,0,1
3,10,11,0,1
47,56,59,0,1
56,59,49,0,1
59,49,55,0,1
55,57,67,0,1
57,67,62,0,1
67,62,63,0,1
62,63,64,0,1
72,85,92,0,1
85,92,88,0,1
92,88,96,0,1
88,96,89,0,1
96,89,11,0,1
67,68,72,0,1
68,72,74,0,1
72,74,77,0,1
9,33,71,0,1
33,71,96,0,1
71,96,97,0,1
96,97,98,0,1
28,37,32,1,0
37,32,42,1,0
32,42,34,1,0
42,45,46,0,1
45,46,49,0,1
46,49,47,0,1
49,47,43,0,1
50,52,47,0,1
52,47,54,0,1
47,54,71,0,1
54,71,46,0,1
34,38,40,1,0
38,40,33,1,0
40,33,36,1,0
58,62,59,0,1
62,59,63,0,1
59,63,60,0,1
64,67,63,0,1
67,63,60,0,1
63,60,55,0,1
65,61,64,0,1
61,64,57,0,1
64,57,60,0,1
13,93,42,0,1
93,42,16,0,1
42,16,30,0,1
62,70,61,0,1
70,61,64,0,1
61,64,60,0,1
64,60,68,0,1
60,68,65,0,1
68,65,59,0,1
65,59,69,0,1
21,30,24,0,1
30,24,22,0,1
24,22,28,0,1
22,28,25,0,1
28,25,32,0,1
25,32,26,0,1
3,9,5,0,1
9,5,15,0,1
5,15,12,0,1
7,18,8,0,1
18,8,9,0,1
8,9,19,0,1
9,19,17,0,1
19,17,12,0,1
17,12,57,0,1
12,18,21,0,1
18,21,23,0,1
21,23,13,0,1
23,13,24,0,1
13,24,22,0,1
24,22,17,0,1
22,17,19,0,1
17,19,20,0,1
33,39,41,1,0
39,41,42,1,0
41,42,40,1,0
42,40,38,1,0
40,48,50,0,1
48,50,49,0,1
50,49,45,0,1
49,45,47,0,1
51,57,59,0,1
57,59,55,0,1
59,55,61,0,1
88,79,83,0,1
79,83,81,0,1
83,81,75,0,1
81,75,84,0,1
75,84,82,0,1
84,82,85,0,1
55,62,64,0,1
62,64,59,0,1
64,59,61,0,1
59,61,65,0,1
63,65,71,0,1
65,71,72,0,1
71,72,74,0,1
72,74,69,0,1
91,89,82,0,1
89,82,88,0,1
82,88,92,0,1
9,15,21,0,1
15,21,19,0,1
21,19,11,0,1
19,11,17,0,1
11,17,18,0,1
18,20,19,0,1
20,19,27,0,1
19,27,30,0,1
27,30,28,0,1
30,28,23,0,1
28,23,29,0,1
23,29,24,0,1
29,24,26,0,1
70,71,74,0,1
71,74,72,0,1
74,72,73,0,1
44,46,45,0,1
46,45,47,0,1
45,47,48,0,1
47,50,48,1,0
50,48,49,1,0
48,49,38,1,0
