64,65,66,2,1
65,66,76,0,1
66,76,77,2,1
30,31,32,0,1
31,32,42,2,1
32,42,33,2,1
72,85,87,1,0
85,87,86,3,0
87,86,88,1,0
86,88,73,1,0
37,38,39,2,1
38,39,49,2,1
39,49,50,2,1
49,50,40,0,1
62,69,70,0,1
69,70,71,2,1
70,71,61,2,1
71,61,60,2,1
78,79,80,0,1
79,80,90,2,1
80,90,91,0,1
5,7,6,2,1
7,6,8,2,1
6,8,9,2,1
8,9,10,2,1
9,10,11,2,1
25,28,29,2,1
28,29,26,2,1
29,26,27,2,1
44,45,43,0,1
45,43,31,2,1
43,31,39,0,1
31,39,47,0,1
39,47,30,0,1
47,30,42,0,1
87,88,89,1,0
88,89,90,1,0
89,90,86,1,0
90,86,91,1,0
78,79,56,0,1
79,56,89,0,1
56,89,90,0,1
47,45,43,0,1
45,43,44,0,1
43,44,46,0,1
68,76,77,2,1
76,77,78,2,1
77,78,79,2,1
52,53,54,2,1
53,54,55,2,1
54,55,56,2,1
62,49,40,0,1
49,40,41,0,1
40,41,39,0,1
9,10,7,0,1
10,7,22,2,1
6,19,7,0,1
19,7,20,0,1
7,20,8,0,1
16,17,18,2,1
17,18,19,2,1
18,19,20,0,1
39,50,40,0,1
50,40,41,0,1
40,41,51,0,1
41,51,49,0,1
51,49,52,0,1
49,52,53,0,1
77,68,78,0,1
68,78,67,0,1
78,67,79,0,1
67,79,38,2,1
79,38,27,0,1
52,54,55,0,1
54,55,53,0,1
55,53,56,2,1
53,56,57,0,1
20,37,38,0,1
37,38,29,0,1
38,29,30,0,1
29,30,28,0,1
30,28,19,0,1
28,19,31,0,1
69,73,70,0,1
73,70,71,0,1
70,71,72,0,1
71,72,78,0,1
89,90,91,0,1
90,91,76,0,1
91,76,92,0,1
76,92,77,0,1
92,77,78,0,1
79,83,84,1,0
83,84,85,4,0
84,85,82,1,0
74,75,73,1,1
75,73,72,0,1
73,72,71,0,1
6,7,8,0,1
7,8,17,0,1
8,17,18,0,1
90,88,91,0,1
88,91,77,0,1
91,77,89,0,1
10,11,22,0,1
11,22,21,0,1
5,6,2,0,1
6,2,1,0,1
2,1,4,2,1
1,4,3,0,1
14,1,2,2,1
1,2,4,0,1
2,4,5,0,1
4,5,18,2,1
5,18,3,0,1
18,3,15,0,1
3,15,16,2,1
15,16,17,2,1
20,22,23,0,1
22,23,21,0,1
23,21,24,0,1
76,7,6,0,1
7,6,5,0,1
6,5,4,0,1
7,8,9,0,1
8,9,20,0,1
9,20,22,0,1
3,4,5,0,1
4,5,6,0,1
5,6,7,0,1
22,24,23,0,1
24,23,9,0,1
23,9,11,0,1
9,11,10,0,1
11,10,12,0,1
85,74,82,1,0
74,82,84,1,0
82,84,71,2,0
84,71,83,1,0
71,83,72,1,0
83,72,73,1,0
82,83,84,1,0
84,85,81,1,0
85,81,71,1,0
81,71,72,2,0
71,72,73,1,0
72,73,74,1,0
73,74,75,1,0
74,75,76,1,0
11,13,1,0,1
13,1,9,0,1
1,9,10,0,1
20,19,21,0,1
19,21,17,0,1
21,17,18,2,1
67,68,64,0,1
68,64,56,0,1
64,56,57,0,1
56,57,65,0,1
57,65,66,0,1
17,40,18,0,1
40,18,41,0,1
18,41,38,0,1
41,38,39,0,1
14,15,16,0,1
66,69,68,0,1
69,68,67,0,1
68,67,65,0,1
67,65,1,0,1
88,89,67,0,1
89,67,79,0,1
67,79,76,0,1
79,76,77,0,1
55,54,56,0,1
54,56,57,0,1
56,57,44,0,1
57,44,43,0,1
25,26,27,0,1
26,27,28,2,1
27,28,29,2,1
28,29,15,0,1
35,24,33,0,1
24,33,23,0,1
33,23,10,2,1
23,10,34,0,1
84,70,85,1,0
70,85,71,1,0
85,71,82,1,0
54,50,51,0,1
50,51,52,0,1
51,52,48,0,1
52,48,53,0,1
72,62,58,0,1
62,58,69,0,1
58,69,59,2,1
69,59,70,0,1
59,70,61,0,1
70,61,71,0,1
61,71,60,2,1
29,28,25,0,1
28,25,27,0,1
25,27,37,0,1
27,37,26,0,1
72,63,5,0,1
63,5,6,3,1
5,6,64,0,1
6,64,73,0,1
64,73,74,0,1
15,16,26,0,1
16,26,14,0,1
26,14,25,0,1
23,24,34,0,1
24,34,35,0,1
34,35,21,0,1
35,21,9,0,1
21,9,10,0,1
9,10,31,0,1
10,31,32,0,1
31,32,33,0,1
56,66,67,0,1
66,67,64,0,1
67,64,65,0,1
28,74,76,0,1
74,76,75,0,1
76,75,88,0,1
69,58,59,0,1
58,59,60,0,1
59,60,70,0,1
60,70,61,2,1
70,61,64,0,1
30,31,29,0,1
31,29,53,0,1
29,53,41,0,1
53,41,42,0,1
22,21,9,0,1
10,11,23,0,1
48,49,39,0,1
49,39,47,0,1
39,47,36,0,1
47,36,37,0,1
36,37,38,2,1
61,62,60,0,1
62,60,59,0,1
60,59,58,0,1
9,82,81,0,1
82,81,83,0,1
81,83,84,0,1
10,11,26,0,1
11,26,15,0,1
56,55,52,0,1
55,52,54,0,1
52,54,53,0,1
23,24,33,0,1
24,33,34,0,1
33,34,35,0,1
38,39,50,0,1
39,50,49,0,1
50,49,36,0,1
63,64,65,0,1
65,66,62,0,1
61,60,62,0,1
60,62,63,0,1
62,63,64,0,1
5,1,2,0,1
1,2,3,0,1
2,3,4,0,1
53,54,62,0,1
54,62,55,0,1
62,55,63,0,1
55,63,64,0,1
53,77,80,0,1
77,80,39,0,1
80,39,46,0,1
8,10,11,0,1
10,11,12,0,1
11,12,20,0,1
12,20,21,0,1
20,21,9,0,1
21,9,22,0,1
13,9,60,0,1
9,60,59,0,1
27,28,38,0,1
12,13,9,0,1
13,9,10,0,1
38,39,29,0,1
39,29,40,0,1
29,40,30,0,1
40,30,41,0,1
8,9,5,0,1
9,5,65,0,1
5,65,66,0,1
60,62,65,0,1
62,65,59,0,1
18,14,15,0,1
86,83,84,1,0
84,85,91,1,0
17,18,20,0,1
18,20,19,0,1
9,16,15,0,1
16,15,25,0,1
15,25,26,0,1
25,26,21,0,1
26,21,13,0,1
21,13,14,0,1
31,32,39,0,1
32,39,33,0,1
39,33,42,0,1
33,42,29,0,1
42,29,40,0,1
29,40,20,0,1
40,20,30,0,1
20,30,41,0,1
78,77,75,1,0
77,75,85,1,0
75,85,73,1,0
85,73,74,1,0
3,15,14,0,1
15,14,1,0,1
31,36,52,0,1
36,52,29,0,1
52,29,18,0,1
