70,72,71,20,0
72,71,82,10,0
71,82,73,14,0
49,50,48,0,1
50,48,47,0,1
48,47,46,0,1
7,6,8,2,1
6,8,14,2,1
8,14,15,2,1
6,8,4,0,1
8,4,5,0,1
4,5,7,2,1
77,78,69,22,0
78,69,67,19,0
69,67,68,30,0
1,2,55,2,1
2,55,56,2,1
55,56,57,2,1
4,5,55,0,1
5,55,56,2,1
55,56,2,0,1
56,2,3,3,1
2,3,13,0,1
69,77,78,1,0
77,78,16,1,0
78,16,65,1,0
16,65,68,1,0
45,42,43,0,1
42,43,28,2,1
43,28,39,0,1
28,39,40,0,1
39,40,41,2,1
40,41,44,2,1
25,15,14,2,1
15,14,22,2,1
14,22,23,2,1
22,23,24,2,1
68,79,80,15,0
79,80,69,6,0
80,69,78,3,0
69,78,77,1,0
78,77,81,1,0
77,65,68,1,0
65,68,69,2,0
68,69,70,1,0
69,70,78,1,0
42,43,41,0,1
43,41,62,0,1
41,62,63,2,1
62,63,64,2,1
63,64,53,0,1
64,53,40,0,1
5,6,55,0,1
6,55,2,0,1
55,2,3,0,1
2,3,4,0,1
3,4,1,2,1
72,70,71,1,0
70,71,68,1,0
71,68,78,1,0
68,78,77,1,0
5,40,4,0,1
40,4,39,0,1
4,39,55,0,1
4,61,62,0,1
61,62,63,2,1
62,63,59,0,1
63,59,60,0,1
59,60,58,2,1
60,58,57,1,1
58,57,56,2,1
57,56,55,2,1
22,23,41,0,1
23,41,43,2,1
41,43,26,0,1
57,5,55,0,1
55,56,6,0,1
56,6,58,0,1
12,13,3,3,0
13,3,4,1,0
3,4,5,1,0
14,5,6,0,1
5,6,7,0,1
6,7,8,0,1
77,70,78,1,0
70,78,79,1,0
78,79,69,1,0
4,56,62,0,1
56,62,58,0,1
62,58,59,0,1
58,59,61,0,1
59,61,31,0,1
61,31,60,0,1
31,60,63,2,1
60,63,57,0,1
14,7,15,0,1
7,15,6,0,1
15,6,8,0,1
71,77,53,1,0
77,53,3,1,0
53,3,47,1,0
23,24,25,0,1
77,78,68,1,0
78,68,66,1,0
68,66,67,1,0
57,4,56,0,1
4,56,55,0,1
56,55,1,0,1
55,1,2,0,1
1,2,3,0,1
71,72,66,1,0
72,66,67,1,0
66,67,68,4,0
67,68,69,8,0
69,70,77,1,0
70,77,78,1,0
77,78,79,1,0
78,79,81,1,0
79,81,80,1,0
81,80,65,1,0
80,65,74,1,0
47,65,67,1,0
65,67,74,1,0
67,74,68,1,0
74,68,69,1,0
69,70,71,1,0
70,71,72,1,0
71,72,78,1,0
72,78,79,1,0
78,79,80,1,0
79,80,77,1,0
80,77,81,1,0
77,81,82,1,0
81,82,76,1,0
82,76,45,2,0
76,45,46,1,0
49,50,66,1,0
50,66,68,1,0
66,68,71,1,0
68,71,72,1,0
71,72,80,1,0
72,80,81,1,0
80,81,82,1,0
81,82,45,1,0
82,45,47,1,0
45,47,48,1,0
47,48,46,1,0
48,46,36,1,0
46,36,74,1,0
36,74,35,1,0
74,35,67,1,0
35,67,65,1,0
67,65,51,1,0
4,55,57,0,1
55,57,58,0,1
57,58,59,0,1
59,55,17,0,1
55,17,60,0,1
17,60,62,0,1
60,62,61,0,1
62,61,57,0,1
61,57,58,0,1
5,55,59,1,0
55,59,57,1,0
59,57,3,1,0
57,3,4,1,0
3,4,12,1,0
4,12,58,1,0
1,57,55,1,0
57,55,4,1,0
55,4,12,1,0
4,12,10,1,0
12,10,2,1,0
10,2,3,1,0
2,3,55,0,1
3,55,1,0,1
55,1,57,0,1
12,10,55,1,0
3,4,10,0,1
4,10,2,0,1
10,2,57,0,1
2,57,1,0,1
30,31,32,2,1
31,32,44,0,1
32,44,37,2,1
4,10,1,0,1
10,1,2,0,1
3,57,4,0,1
57,4,5,0,1
5,55,58,0,1
32,31,44,0,1
31,44,43,0,1
44,43,42,2,1
24,6,7,2,1
6,7,14,0,1
7,14,22,0,1
22,23,25,0,1
6,55,3,0,1
55,3,4,0,1
3,4,57,0,1
4,57,58,0,1
6,7,4,0,1
7,4,5,0,1
5,55,57,0,1
3,55,57,0,1
20,21,5,6,0
21,5,40,1,0
5,40,39,1,0
40,39,41,1,0
39,41,59,1,0
41,59,58,1,0
59,58,6,1,0
58,6,57,1,0
2,1,3,0,1
1,3,4,0,1
3,4,55,0,1
4,55,56,0,1
55,56,39,0,1
56,39,57,0,1
39,57,37,0,1
4,5,6,0,1
5,6,57,0,1
6,57,56,0,1
4,57,5,0,1
6,5,41,0,1
5,41,4,0,1
41,4,39,0,1
39,55,2,0,1
55,2,56,0,1
2,56,57,0,1
56,57,58,0,1
68,69,66,1,0
69,66,67,1,0
66,67,65,1,0
23,24,22,0,1
24,22,21,0,1
22,21,41,0,1
21,41,25,0,1
41,25,42,0,1
59,64,63,0,1
64,63,62,0,1
63,62,60,0,1
62,60,61,0,1
4,55,3,0,1
55,3,57,0,1
3,57,58,0,1
6,2,3,0,1
