25,13,16,1,1
13,16,17,2,1
16,17,15,2,1
17,15,14,2,1
33,34,12,1,0
34,12,22,1,0
12,22,32,1,0
45,61,62,1,0
61,62,60,6,0
62,60,52,6,0
60,52,63,10,0
45,53,63,1,0
53,63,64,1,0
63,64,44,542,0
67,73,72,14,0
73,72,77,1,0
72,77,78,18,0
77,78,76,1,0
78,76,75,4,0
76,75,68,1,0
71,82,80,45,0
82,80,81,1,0
80,81,76,1,0
81,76,70,1,0
76,70,67,1,0
70,67,20,45,0
67,20,66,1,0
20,66,73,1,0
45,44,53,0,1
44,53,51,2,1
53,51,43,0,1
62,60,61,1,0
60,61,63,1,0
61,63,64,1,0
45,53,44,0,1
53,44,52,0,1
44,52,51,0,1
52,51,50,2,1
51,50,43,2,1
50,43,42,2,1
53,52,51,0,1
52,51,42,0,1
51,42,43,0,1
42,43,54,2,1
41,42,29,1,0
42,29,30,1,0
29,30,58,1,0
44,45,52,1,0
45,52,51,1,0
52,51,63,1,0
70,71,69,1,0
71,69,68,1,0
69,68,67,38,0
60,61,62,0,1
61,62,51,0,1
62,51,52,0,1
51,52,53,0,1
61,62,44,0,1
62,44,49,0,1
44,49,52,0,1
49,52,53,2,1
52,53,45,0,1
33,37,31,0,1
37,31,34,2,1
31,34,35,2,1
34,35,36,0,1
35,36,80,3,1
44,53,52,0,1
53,52,43,0,1
53,52,42,0,1
45,53,60,0,1
53,60,52,0,1
60,52,44,0,1
52,44,51,0,1
63,62,61,1,0
62,61,60,1,0
61,60,59,1,0
60,59,64,1,0
63,60,61,1,0
61,62,64,1,0
2,3,13,1,0
3,13,26,1,0
13,26,27,1,0
63,62,53,1,0
62,53,61,1,0
53,61,60,1,0
3,2,15,0,1
2,15,11,0,1
15,11,12,2,1
11,12,13,2,1
71,70,69,1,0
70,69,65,1,0
69,65,76,1,0
65,76,68,7,0
76,68,75,1,0
52,51,43,0,1
44,52,50,0,1
52,50,42,0,1
68,67,37,18,0
67,37,34,1,0
37,34,35,1,0
64,71,70,7,0
70,69,68,1,0
69,68,63,1,0
12,10,11,1,0
10,11,2,1,0
11,2,3,1,0
2,3,18,1,0
3,18,27,1,0
59,60,62,177,0
60,62,63,1,0
62,63,64,1,0
11,12,2,1,0
12,2,3,1,0
2,3,62,1,0
3,62,63,1,0
64,63,51,1,0
63,51,53,1,0
51,53,52,1,0
64,62,61,1,0
60,59,52,1,0
59,52,53,1,0
45,44,50,0,1
44,50,51,0,1
50,51,52,0,1
50,53,44,0,1
53,44,45,0,1
44,45,51,0,1
45,51,52,0,1
45,51,53,0,1
52,43,64,0,1
43,64,54,2,1
44,53,43,0,1
53,43,51,0,1
43,51,52,0,1
3,12,13,1,0
12,13,14,1,0
13,14,22,1,0
62,63,61,1,0
63,61,60,1,0
61,60,64,1,0
44,53,62,1,0
53,62,63,1,0
62,63,52,1,0
63,52,61,1,0
52,61,51,1,0
61,51,43,1,0
51,43,50,1,0
45,53,51,0,1
53,51,52,0,1
51,52,44,0,1
52,44,43,0,1
61,62,63,1,0
45,53,52,0,1
53,52,44,0,1
52,44,64,0,1
45,44,52,0,1
44,52,43,0,1
52,43,51,0,1
52,53,44,0,1
53,44,43,0,1
59,60,61,1,0
60,61,50,1,0
61,50,42,1,0
64,53,63,1,0
53,63,52,1,0
63,52,62,1,0
52,62,51,1,0
62,51,60,1,0
51,60,61,1,0
45,44,43,0,1
44,43,53,0,1
43,53,52,0,1
18,17,13,2,1
17,13,12,0,1
13,12,11,0,1
18,15,14,0,1
15,14,16,0,1
14,16,17,2,1
16,17,4,0,1
17,4,5,0,1
52,44,59,1,0
44,59,51,1,0
61,60,63,1,0
60,63,64,1,0
64,63,62,1,0
32,31,33,2,0
31,33,35,1,0
33,35,36,1,0
35,36,47,1,0
36,47,48,2,0
3,2,23,0,1
2,23,12,0,1
23,12,13,2,1
45,63,62,1,0
61,60,52,1,0
60,52,59,1,0
52,59,44,1,0
63,64,62,1,0
64,62,44,1,0
62,44,52,1,0
44,52,61,1,0
61,51,42,1,0
51,42,57,1,0
61,60,53,1,0
60,53,52,1,0
53,52,59,1,0
52,59,51,1,0
59,51,41,1,0
51,41,42,1,0
41,42,50,1,0
45,44,59,1,0
44,59,52,1,0
2,17,14,0,1
17,14,15,0,1
14,15,16,0,1
44,52,57,1,0
53,59,52,1,0
59,52,51,1,0
52,51,58,1,0
45,64,44,1,0
64,44,63,1,0
44,63,59,1,0
63,59,53,1,0
59,53,51,1,0
33,37,34,0,1
37,34,36,0,1
34,36,12,0,1
36,12,10,0,1
12,10,13,0,1
10,13,14,0,1
52,50,51,0,1
45,62,60,0,1
60,61,44,0,1
15,17,16,0,1
17,16,14,0,1
16,14,13,0,1
14,13,25,0,1
13,25,18,0,1
45,44,51,1,0
44,51,52,1,0
51,52,59,1,0
52,59,53,1,0
59,53,60,1,0
53,60,61,1,0
45,44,62,0,1
44,62,51,0,1
71,69,70,1,0
69,70,68,1,0
70,68,56,1,0
60,61,53,1,0
61,53,45,1,0
53,45,44,1,0
64,61,62,1,0
62,63,60,1,0
63,60,59,1,0
50,43,44,0,1
43,44,45,0,1
63,45,62,1,0
45,62,61,1,0
62,51,53,1,0
70,69,77,1,0
69,77,78,1,0
44,51,54,0,1
74,79,76,0,1
79,76,77,8,1
76,77,78,0,1
44,43,49,0,1
43,49,42,0,1
49,42,50,0,1
42,50,51,0,1
24,23,25,2,1
23,25,12,0,1
25,12,17,0,1
12,17,18,0,1
31,32,33,0,1
32,33,36,0,1
33,36,34,0,1
22,23,11,2,0
23,11,12,1,0
11,12,14,1,0
12,14,10,1,0
2,12,13,0,1
12,13,3,0,1
13,3,14,0,1
3,14,11,0,1
31,36,33,0,1
36,33,35,0,1
33,35,32,0,1
35,32,34,0,1
45,52,53,1,0
52,53,60,1,0
60,61,59,1,0
52,53,50,0,1
53,50,49,0,1
14,13,12,0,1
13,12,15,0,1
12,15,10,0,1
15,10,11,0,1
10,11,16,0,1
11,16,34,0,1
45,62,63,1,0
62,63,44,1,0
63,44,64,1,0
62,53,60,1,0
53,60,49,1,0
60,49,50,1,0
49,50,58,1,0
50,58,51,1,0
58,51,59,10,0
63,64,60,1,0
64,62,63,1,0
60,61,52,0,1
61,52,51,0,1
52,51,1,0,1
62,64,63,1,0
51,43,47,1,0
43,47,58,1,0
61,60,62,1,0
63,64,59,1,0
45,63,53,1,0
63,53,52,1,0
43,29,41,0,1
29,41,42,0,1
42,50,30,0,1
50,30,31,0,1
70,69,75,1,0
