86,70,67,0,1
70,67,80,0,1
67,80,69,0,1
80,69,87,0,1
87,88,90,1,0
88,90,95,1,0
90,95,89,1,0
95,89,86,1,0
3,59,8,0,1
59,8,1,0,1
8,1,7,0,1
1,7,4,0,1
7,4,5,0,1
4,5,6,0,1
5,6,70,0,1
14,30,21,2,1
30,21,24,0,1
21,24,16,0,1
24,16,23,0,1
16,23,15,0,1
23,15,26,0,1
29,25,28,0,1
25,28,26,0,1
28,26,27,0,1
85,89,88,0,1
89,88,86,0,1
88,86,87,0,1
44,42,43,0,1
42,43,45,0,1
43,45,41,0,1
45,41,48,0,1
82,83,72,1,0
83,72,81,1,0
72,81,91,1,0
29,97,20,0,1
97,20,24,1,1
20,24,21,0,1
24,21,9,0,1
4,18,10,0,1
18,10,25,0,1
10,25,11,0,1
25,11,23,0,1
11,23,24,0,1
23,24,15,0,1
24,15,16,0,1
82,83,84,0,1
83,84,77,0,1
84,77,78,0,1
58,61,62,0,1
61,62,59,0,1
62,59,60,0,1
85,92,86,0,1
92,86,83,0,1
86,83,93,0,1
83,93,84,0,1
97,98,99,1,0
98,99,102,1,0
99,102,92,1,0
102,92,89,1,0
19,23,14,0,1
23,14,13,0,1
14,13,24,0,1
13,24,17,0,1
24,17,16,0,1
17,16,15,0,1
16,15,18,0,1
78,77,75,0,1
77,75,70,0,1
75,70,76,0,1
13,7,6,0,1
7,6,20,0,1
6,20,19,0,1
20,19,25,0,1
73,74,75,0,1
74,75,83,0,1
75,83,82,0,1
58,63,61,0,1
63,61,59,0,1
61,59,60,0,1
50,51,49,0,1
51,49,58,0,1
49,58,59,0,1
6,2,3,0,1
2,3,4,0,1
3,4,5,0,1
46,99,92,1,0
99,92,98,1,0
92,98,96,1,0
98,96,97,1,0
64,63,62,0,1
63,62,75,0,1
62,75,74,0,1
83,90,91,1,0
90,91,89,1,0
91,89,93,1,0
89,93,94,1,0
93,94,80,1,0
28,32,25,0,1
32,25,27,0,1
25,27,26,0,1
59,66,64,0,1
66,64,65,0,1
64,65,72,0,1
65,72,67,0,1
58,59,60,0,1
59,60,75,0,1
60,75,66,0,1
42,39,40,0,1
39,40,41,0,1
40,41,20,0,1
41,20,38,0,1
20,38,19,0,1
90,91,97,1,0
91,97,92,1,0
97,92,93,1,0
92,93,94,1,0
93,94,98,1,0
94,98,99,1,0
77,86,79,0,1
86,79,80,0,1
79,80,78,0,1
76,79,77,0,1
79,77,80,0,1
77,80,75,0,1
25,20,8,0,1
20,8,21,0,1
8,21,9,0,1
21,9,6,0,1
9,6,7,0,1
7,3,13,0,1
3,13,8,0,1
13,8,9,0,1
73,69,70,0,1
69,70,71,0,1
70,71,72,0,1
87,92,94,1,0
92,94,85,1,0
94,85,93,1,0
85,93,84,1,0
93,84,83,1,0
84,83,91,1,0
83,91,90,1,0
58,51,53,0,1
51,53,59,0,1
53,59,52,0,1
59,52,50,0,1
52,50,60,0,1
50,60,54,0,1
77,81,82,1,0
81,82,90,1,0
82,90,84,1,0
90,84,85,1,0
78,77,59,0,1
77,59,70,0,1
59,70,75,0,1
43,44,45,0,1
44,45,42,0,1
45,42,51,0,1
79,101,100,1,0
101,100,80,1,0
100,80,99,1,0
80,99,98,1,0
99,98,69,1,0
3,10,6,0,1
10,6,1,0,1
6,1,4,0,1
1,4,2,0,1
4,2,5,0,1
28,36,14,0,1
36,14,15,0,1
14,15,11,0,1
15,11,37,0,1
11,37,29,0,1
15,19,1,0,1
19,1,16,0,1
1,16,17,0,1
16,17,18,0,1
64,65,66,0,1
65,66,67,0,1
66,67,68,0,1
67,68,52,0,1
98,99,101,1,0
99,101,96,1,0
101,96,87,1,0
43,45,46,0,1
45,46,47,0,1
46,47,16,0,1
47,16,44,0,1
16,44,25,0,1
44,25,59,0,1
25,59,60,0,1
59,60,61,0,1
54,20,21,0,1
20,21,18,0,1
21,18,43,0,1
33,32,29,0,1
32,29,30,0,1
29,30,31,0,1
30,31,39,0,1
12,16,13,0,1
16,13,14,0,1
13,14,15,0,1
25,26,22,0,1
26,22,23,0,1
22,23,39,0,1
23,39,24,0,1
39,24,21,0,1
89,99,90,1,0
99,90,92,1,0
90,92,98,1,0
92,98,100,1,0
98,100,102,1,0
100,102,101,1,0
10,11,13,0,1
11,13,12,0,1
13,12,31,0,1
12,31,32,0,1
31,32,33,0,1
32,33,34,0,1
53,59,55,0,1
59,55,62,0,1
55,62,60,0,1
62,60,61,0,1
